CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty
0192165728,0,32,43,11,0,0,0,0,0,0,0,0,2,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0203866785,0,0,31,31,0,0,0,0,0,0,0,0,1.5,3.91,0,0,3,7.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.78,0,0,0,0,0,0,0,0,0,0,3,1.02,0,0,0,0,2.6066666667,0,2.59,0,0,0,0,0,0,0,5.39,0,0,0,0,0,0.34
0206499188,0,0,40,40,1,5.39,0,0,0,0,0,0,7.556,38.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14.94,0,0,5.39,0,0,0,5.0727898359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0
0207078536,0,0,42,42,8,46.72,0,0,0,0,0,0,0,0,3,6.85,1,1.99,2,25.58,2,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84,0,0,0,0,2.2833333333,1.99,12.79,2.49,0,0,0,0,0,0,0,0,0,0,0,0
0225415611,0,0,38,38,0,0,0,0,0,0,0,0,0,0,2,1.59,0,0,0,0,13,19.41,0,0,0,0,1,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.32,0,0,0,0,0,0.795,0,0,1.4930769231,0,0,3.96,0,0,0,0,0,0,0,0,3.33
0229890819,0,434,480,46,0,0,0,0,0,0,0,0,2,14.99,0,0,0,0,0,0,0,0,0,0,1,7.79,23,122.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.495,0,0,0,0,0,7.79,5.3439130435,0,0,0,0,0,0,0,0,0
0241359264,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.99,0,0,0,0,0,0,0,0,0
0243547148,0,0,39,39,0,0,0,0,0,0,12,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.79,0,0,4.527,68.28,0,0,0,0,0,1.8066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,15.082836315,0
0244337242,0,0,30,30,0,0,5,10.35,0,0,0,0,0,0,0,0,8,25.72,1,0.99,0,0,0,0,0,0,3,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,0,3.215,0.99,0,0,0,6.49,0,0,0,0,0,0,0,0,0
0254503949,0,0,43,43,5,13.96,0,0,1,2.99,0,0,0,0,0,0,6,14.35,0,0,0,0,21,26.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.792,0,2.99,0,0,0,2.3916666667,0,0,1.2542857143,0,0,0,0,0,0,0,0,0,0,0
0257020966,0,0,20,20,0,0,0,0,0,0,2,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0257514604,0,189,204,15,3,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.39,0,0,0.9166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,0
0258446301,0,0,40,40,0,0,6,9.98,0,0,0,0,0,0,3,6,9,15.14,2,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,0,0,0,0,1,2.4,0,1.6633333333,0,0,0,2,1.6822222222,1.01,0,0,0,0,0,0,0,0,0,0,0.6,0,2.4
0261454797,0,0,2,2,2,17.98,7,22.4,2,17.94,0,0,0,0,0,0,3,18.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,3.2,8.97,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0264307141,0,0,39,39,2,11.38,0,0,0,0,2,9.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0264612722,0,0,44,44,0,0,0,0,0,0,2,5.48,0,0,3,9.95,1,29.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,0,0,0,0,0,0,0,0,0,0,1,1.6,0,0,0,2.74,0,3.3166666667,29.99,0,0,0,0,0,0,0,14.99,0,0,0,0,0,1.6
0264841594,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0
0265442244,0,0,42,42,0,0,0,0,0,0,6,17.04,0,0,1,1.1,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.49,0,0,0,0,2,3.38,0,0,0,2.84,0,1.1,8.99,0,0,0,0,0,0,0,0,0,0,0,9.49,0,1.69
0266648773,0,0,46,46,0,0,0,0,0,0,13,74.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.48,0,0,1,4.49,0,0,0,0,0,5.7646153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,4.49,0
0267388197,0,15,28,13,2,6.98,0,0,0,0,1,1.11,1,2.99,0,0,2,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,10,1,3.85,0,0,0,0,0,0,3.49,0,0,1.11,2.99,0,2.39,0,0,0,0,0,0,0,0,0,0,14.992503748,3.85,0,0
0271017600,0,0,34,34,1,39.99,0,0,0,0,4,13.88,0,0,0,0,1,19.57,0,0,0,0,0,0,0,0,9,37.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.99,0,0,3.47,0,0,19.57,0,0,0,0,4.19,0,0,0,0,0,0,0,0,0
0272303470,0,0,34,34,7,12.89,0,0,0,0,0,0,0,0,0,0,1,1.19,1,0.8,9,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,0,0,0,0,0,0,1,2.24,1.8414285714,0,0,0,0,0,1.19,0.8,2.28,0,0,0,0,0,0,0,0,4.5,0,0,2.24
0301120945,0,0,22,22,2,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,0,0,0,0,0,0,0,0,6,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,3.99,0,0,0,0,2.24,0,0,0,0,0,0,0,0
0305810285,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,1,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0308505429,0,0,26,26,3,4.65,0,0,0,0,0,0,0,0,1,0.9,5,13.05,0,0,0,0,1,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0.9,2.61,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0
0312440746,0,0,8,8,3,21.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,7.1233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0
0317778421,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,15.16,3,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,3.9833333333,0,0,0,0,0,0,0,0,0,0,0,0,0
0317853596,0,5,24,19,0,0,0,0,0,0,0,0,0,0,0,0,3,16.47,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,0,0,0,8.99,0,0,0,0,0,0,0,0,0
0318175726,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.388,85.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8824669035,0,0,0
0319413589,0,0,17,17,1,1.99,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0322728031,0,439,445,6,0,0,0,0,0,0,19,30.02,0,0,0,0,0,0,0,0,0,0,5,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0
0323778746,0,431,442,11,4,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0
0324125319,0,42,79,37,0,0,1,1.01,0,0,0,0,2.667,6.39,8,10.47,4,72.82,42,41.91,0,0,0,0,3,8.22,0,0,9,16.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.08,0,1.01,0,0,2.3959505062,1.30875,18.205,0.9978571429,0,0,2.74,0,1.84,0,0,0,0,0,0,0,2.54
0327840534,0,0,2,2,0,0,1,2.79,0,0,0,0,0,0,0,0,1,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0328790472,0,370,377,7,6,24.56,0,0,0,0,0,0,0,0,3,5.38,1,4.19,0,0,5,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0933333333,0,0,0,0,1.7933333333,4.19,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0
0330997172,0,0,20,20,1,2.09,0,0,0,0,0,0,0,0,4,4,2,14.98,2,4.99,0,0,0,0,2,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.96,4,5.26,2.09,0,0,0,0,1,7.49,2.495,0,0,1.19,0,0,0,0,0,0,0,0,3.49,1.315
0333148955,0,0,37,37,0,0,0,0,1,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.98,0,0,0,0,0,0,0,0,0,0,12.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0
0337197941,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0339662587,79,434,536,23,0,0,0,0,0,0,0,0,0.306,0.76,0,0,2,16.48,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,21.75,70.85,0,0,0,0,0,0,0,0,0,0,0,0,2.4836601307,0,8.24,0,0,0,5.99,0,0,0,0,0,0,3.2574712644,0,0,0
0342714664,0,0,27,27,1,8.99,0,0,0,0,0,0,0,0,0,0,2,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0347007353,0,444,470,26,0,0,9,4.5,0,0,0,0,0,0,3,2.13,26,55.7,1,0.75,0,0,2,7.17,0,0,1,6.43,4,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.71,2.1423076923,0.75,0,3.585,0,6.43,1.68,0,0,0,0,0,0,0,0
0347609547,0,0,38,38,1,16.14,2,11.49,1,6.99,0,0,0,0,0,0,5.5,13.93,0,0,0,0,4,2,0,0,2,4.18,0,0,0,0,0,0,0,0,2,4.83,0,0,0,0,1,10.79,0,0,16.14,5.745,6.99,0,0,0,2.5327272727,0,0,0.5,0,2.09,0,0,0,0,0,2.415,0,10.79,0
0347798548,0,0,35,35,2,5.94,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0349673756,0,5,7,2,1,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,2.79,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,8.99
0349732917,0,11,25,14,0,0,0,0,0,0,5,7.27,0,0,0,0,0,0,0,0,0,0,2,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.454,0,0,0,0,0,2.615,0,0,0,0,0,0,0,0,0,0,0
0350219705,0,351,360,9,0,0,0,0,0,0,0,0,3,21.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0350937686,0,0,38,38,6,8.3,0,0,0,0,0,0,5.25,33.91,2,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3833333333,0,0,0,6.459047619,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0354084055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21.95,0,0,0,0,1,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0
0356591974,0,0,38,38,0,0,0,0,0,0,5,15.15,0,0,4,18.37,3,14.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,4.5925,4.7066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0356592212,0,457,480,23,1,2.55,0,0,0,0,0,0,4,13.56,1,1.19,6,14.26,0,0,0,0,0,0,1,11.99,0,0,0,0,0,0,0,0,0,0,5.333,16.85,0,0,0,0,0,0,0,0,2.55,0,0,0,3.39,1.19,2.3766666667,0,0,0,11.99,0,0,0,0,0,0,3.1595724733,0,0,0
0357218361,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,12,40.6,0,0,0,0,15,17.56,1,1.39,3,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,3.3833333333,0,0,1.1706666667,1.39,1.39,0,0,0,0,0,0,0,0,2.99
0358887628,0,0,0,0,0,0,0,0,0,0,3,32.97,0,0,0,0,1,2.99,0,0,0,0,1,11.24,0,0,2,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.99,0,0,2.99,0,0,11.24,0,6.49,0,0,0,0,0,0,0,0,0
0358997872,0,0,38,38,1,28.19,0,0,0,0,1,1.99,5,20.15,2,1.75,0,0,4,4.76,10,26.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.97,0,0,3,29.23,0,0,28.19,0,0,1.99,4.03,0.875,0,1.19,2.675,0,0,0,0,0,0,0,0,0,11.97,9.7433333333,0
0359200177,0,454,492,38,1,2.99,0,0,0,0,0,0,0,0,1,0.8,11,59.34,0,0,0,0,0,0,0,0,2,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0.8,5.3945454545,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0
0360238083,0,0,22,22,0,0,0,0,0,0,3,33.97,0,0,4,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.323333333,0,3.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0360702203,0,39,61,22,5,24.45,0,0,0,0,0,0,0,0,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0361486954,0,433,474,41,0,0,50,166.82,1,4.79,0,0,0,0,5,6.05,14,72.66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,2.33,0,0,0,0,0,0,0,0,0,3.3364,4.79,0,0,1.21,5.19,1,0,0,0,0,0,0,0,0,0,6.996996997,0,0,0
0365311448,0,12,18,6,0,0,0,0,0,0,0,0,5,45.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0369235965,0,411,419,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9820359281,0,0,0
0369982780,0,0,1,1,7,69.21,0,0,0,0,0,0,0,0,0,0,2,12.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20.97,0,0,0,0,1,9.99,0,0,9.8871428571,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,0,6.99,0,9.99,0
0371420613,0,0,5,5,5,9.96,0,0,0,0,2,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,11.65,0,0,0,0,0,0,0,0,1.992,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7396849212,0,0,0
0372046920,0,0,28,28,2,4.72,0,0,0,0,0,0,8.417,16.79,0,0,1,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,1.9947724843,0,2.39,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0372181735,0,0,11,11,0,0,14,19.88,0,0,43,141.21,0,0,3,6.99,1,7.99,0,0,0,0,0,0,14,30.56,0,0,3,34.47,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,25.46,0,1.42,0,3.2839534884,0,2.33,7.99,0,0,0,2.1828571429,0,11.49,0,0,0,0,0,1,0,6.365
0375653045,0,0,31,31,3,6.53,0,0,0,0,0,0,0,0,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,19.98,0,0,0,0,0,0,0,0,2.1766666667,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0,0,10.900163666,0,0,0
0378264105,0,0,34,34,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0378597124,0,0,3,3,5,20.65,0,0,0,0,0,0,1.75,5.48,2,2.58,38,170.62,0,0,0,0,25,64.75,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,4.13,0,0,0,3.1314285714,1.29,4.49,0,0,2.59,0,0,0,0,0,0,0,9.99,0,0,0
0378700611,0,445,479,34,0,0,0,0,0,0,0,0,0,0,0,0,1,25,1,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0
0378781470,0,0,20,20,2,12.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0379209539,0,0,0,0,0,0,10,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0380838425,0,0,19,19,0,0,51,118.07,0,0,0,0,0,0,3,4.5,0,0,0,0,0,0,0,0,4,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3150980392,0,0,0,1.5,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0
0381394477,0,0,43,43,4,15.78,0,0,0,0,0,0,0,0,0,0,8.667,34.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,1,5.99,0,0,0,0,0,0,0,0,3.945,0,0,0,0,0,4.0094611746,0,0,0,0,0,0,0,6,0,0,5.99,0,0,0
0381705037,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0
0383203965,0,75,80,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3.79,0,0,0,0,0,0,0,0,7,11.33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.895,0,0,0,0,1.6185714286,0,0,0,0,0,0,1,0,0
0383594058,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9910017996,0,0,0
0384375929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.65,0,0,0,0,0,0,0,0,1,24.3,0,0,0,0,0,0,0,0,1.5,13.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1625,0,0,0,0,24.3,0,0,0,0,0,8.9933333333,0,0,0
0385088893,0,0,10,10,0,0,1,10.19,0,0,22,71.64,0,0,1,1.29,2.417,11.78,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19,0,3.2563636364,0,1.29,4.8738105089,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0
0385531454,0,0,29,29,1,1.99,0,0,0,0,4,11.96,3,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.26,0,0,0,0,0,0,1.99,0,0,2.99,3.4566666667,0,0,0,0,0,0,0,0,0,0,0,0,0,13.26,0,0
0385800545,0,439,467,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.806,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4930594114,0,0,0,0,0,0
0386268494,0,0,43,43,4,19.2,3,3.87,0,0,1,5.49,0,0,3,5.4,9,22.44,0,0,0,0,0,0,0,0,0,0,2,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,4.8,1.29,0,5.49,0,1.8,2.4933333333,0,0,0,0,0,2.365,0,0,0,0,0,0,0,2.99
0386993141,0,0,22,22,5,10.83,0,0,0,0,0,0,1,7.99,1,1.79,1,2.99,0,0,4,11.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0,0,0,7.99,1.79,2.99,0,2.77,0,0,0,0,0,0,0,0,0,0,0,0
0389064791,0,0,12,12,3,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0390674075,0,0,20,20,1,5.39,6,41.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39,6.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0392161329,0,0,8,8,0,0,0,0,0,0,0,0,4.917,42.24,0,0,0,0,0,0,0,0,0,0,0,0,5,57.97,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,8.5906040268,0,0,0,0,0,0,11.594,0,0,0,0,0,0,5.99,0,0
0392213625,0,0,27,27,0,0,0,0,0,0,2,10.73,0,0,0,0,1,6.95,1,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.365,0,0,6.95,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0
0392737763,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.88,0,0,0,0,0,0,0,0,9,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,2.3233333333,0,0,0,0,0,0,0,0,0
0392739926,0,0,33,33,5,27.55,0,0,0,0,0,0,4.194,43.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.51,0,0,0,10.37672866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0393449517,0,0,1,1,0,0,0,0,0,0,2,2.68,0,0,1,1.7,0,0,0,0,1,2.15,2.5,5.99,2,5.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,1.7,0,0,2.15,2.396,2.605,0,0,0,0,0,0,0,0,0,0
